"source_file","series_id","upload_date","file_created","home_team","away_team","scoreboard_team","opponent","team_score","opponent_score","player","score","goals","assists","saves","shots","ping","needs_review"
"11_1782234101098.png","11","2026-06-23 13:01:41","2026-06-23 13:01:40","","","A THE COX","CROSSBAR CARTEL","0","0","CoalTrainLLC","370","0","0","0","0","4","False"
"11_1782234101098.png","11","2026-06-23 13:01:41","2026-06-23 13:01:40","","","A THE COX","CROSSBAR CARTEL","0","0","Nem Hyroshi","178","0","0","0","0","3","False"
"11_1782234101098.png","11","2026-06-23 13:01:41","2026-06-23 13:01:40","","","CROSSBAR CARTEL","A THE COX","0","0","Q VizPick","342","0","0","0","0","0","False"
"11_1782234101098.png","11","2026-06-23 13:01:41","2026-06-23 13:01:40","","","CROSSBAR CARTEL","A THE COX","0","0","GTI Vanttzz","292","0","0","0","0","1","False"
"11_1782234101098.png","11","2026-06-23 13:01:41","2026-06-23 13:01:40","","","CROSSBAR CARTEL","A THE COX","0","0","MJD22-","220","0","0","0","0","1","False"
"12_1782234102418.png","12","2026-06-23 13:01:42","2026-06-23 13:01:42","","","","LUCKY DEVIL","0","0","squirt","626","2","0","3","3","32","True"
"12_1782234102418.png","12","2026-06-23 13:01:42","2026-06-23 13:01:42","","","","LUCKY DEVIL","0","0","Bubbles3913","312","1","1","0","2","0","True"
"12_1782234105392.png","12","2026-06-23 13:01:45","2026-06-23 13:01:44","","","IN R","LUCKY DEVIL","0","0","squirt","431","1","1","1","3","32","False"
"12_1782234105392.png","12","2026-06-23 13:01:45","2026-06-23 13:01:44","","","IN R","LUCKY DEVIL","0","0","Bubbles3913","368","2","0","0","5","0","False"
"13_1782234106940.png","13","2026-06-23 13:01:46","2026-06-23 13:01:46","","","S ESC","BFC","0","0","Clamp2much","413","0","0","0","0","2","False"
"13_1782234106940.png","13","2026-06-23 13:01:46","2026-06-23 13:01:46","","","S ESC","BFC","0","0","SirSkittleZ","250","0","0","0","0","2","False"
"13_1782234106940.png","13","2026-06-23 13:01:46","2026-06-23 13:01:46","","","BFC","S ESC","0","0","DVA i_ ave_a_ ag","229","0","0","0","0","1","False"
"13_1782234106940.png","13","2026-06-23 13:01:46","2026-06-23 13:01:46","","","BFC","S ESC","0","0","greenarrowspark2","216","0","0","0","0","0","False"
"13_1782234108416.png","13","2026-06-23 13:01:48","2026-06-23 13:01:48","","","ESC","BEC","0","1","SirSkittleZ","406","0","0","0","0","4","False"
"13_1782234108416.png","13","2026-06-23 13:01:48","2026-06-23 13:01:48","","","ESC","BEC","0","1","Clamp2much","320","0","0","0","0","3","False"
"13_1782234108416.png","13","2026-06-23 13:01:48","2026-06-23 13:01:48","","","BEC","ESC","1","0","DVA i ave_a_bag","327","0","0","0","0","2","False"
"13_1782234108416.png","13","2026-06-23 13:01:48","2026-06-23 13:01:48","","","BEC","ESC","1","0","GTITheLakeEffekt","222","0","0","0","0","1","False"
"13_1782234108416.png","13","2026-06-23 13:01:48","2026-06-23 13:01:48","","","BEC","ESC","1","0","greenarrowspark2","156","0","0","0","0","1","False"
"13_1782234110166.png","13","2026-06-23 13:01:50","2026-06-23 13:01:50","","","BEC","ESC","0","1","OM greenarrowspark2","334","0","0","0","0","2","False"
"13_1782234110166.png","13","2026-06-23 13:01:50","2026-06-23 13:01:50","","","BEC","ESC","0","1","UIDVAI Lhave_a_bag","329","0","0","0","0","3","False"
"13_1782234110166.png","13","2026-06-23 13:01:50","2026-06-23 13:01:50","","","ESC","BEC","1","0","EPo","481","0","0","0","0","6","False"
"13_1782234110166.png","13","2026-06-23 13:01:50","2026-06-23 13:01:50","","","ESC","BEC","1","0","Clamp2much","230","0","0","0","0","2","False"
"13_1782234110166.png","13","2026-06-23 13:01:50","2026-06-23 13:01:50","","","ESC","BEC","1","0","SirSkittleZ","160","0","0","0","0","1","False"
"13_1782234113784.png","13","2026-06-23 13:01:53","2026-06-23 13:01:52","","","H ESC","","0","0","Clamp2much","346","0","0","0","0","3","True"
"13_1782234113784.png","13","2026-06-23 13:01:53","2026-06-23 13:01:52","","","H ESC","","0","0","SirSkittleZ","324","0","0","0","0","3","True"
"13_1782234113784.png","13","2026-06-23 13:01:53","2026-06-23 13:01:52","","","","H ESC","0","0","AMOMSlg/eenarrowspark2","485","0","0","0","0","5","True"
"13_1782234113784.png","13","2026-06-23 13:01:53","2026-06-23 13:01:52","","","","H ESC","0","0","GTFheLakeEffekt","217","0","0","0","0","1","True"
"13_1782234113784.png","13","2026-06-23 13:01:53","2026-06-23 13:01:52","","","","H ESC","0","0","L'OVAIChaveLå_bag 010TH","172","0","0","0","0","2","True"
"14_1782234114935.png","14","2026-06-23 13:01:54","2026-06-23 13:01:54","","","A SUPERNOVA ABYSS","PAST OUR PRIME","0","0","tratty","435","0","0","0","0","4","False"
"14_1782234114935.png","14","2026-06-23 13:01:54","2026-06-23 13:01:54","","","A SUPERNOVA ABYSS","PAST OUR PRIME","0","0","G59 -qui-","395","0","0","0","0","4","False"
"14_1782234114935.png","14","2026-06-23 13:01:54","2026-06-23 13:01:54","","","A SUPERNOVA ABYSS","PAST OUR PRIME","0","0","STAR","254","0","0","0","0","1","False"
"14_1782234114935.png","14","2026-06-23 13:01:54","2026-06-23 13:01:54","","","PAST OUR PRIME","A SUPERNOVA ABYSS","0","0","AtownSteelers","481","0","0","0","0","1","False"
"14_1782234114935.png","14","2026-06-23 13:01:54","2026-06-23 13:01:54","","","PAST OUR PRIME","A SUPERNOVA ABYSS","0","0","GTI RoyalxRenegade","445","0","0","0","0","2","False"
"14_1782234114935.png","14","2026-06-23 13:01:54","2026-06-23 13:01:54","","","PAST OUR PRIME","A SUPERNOVA ABYSS","0","0","MerkWTM","165","0","0","0","0","1","False"
"14_1782234116583.png","14","2026-06-23 13:01:56","2026-06-23 13:01:56","","","A PAST OUR PRIME","SUPERNOVA ABYSS","0","0","GTI RoyalxRenegade","401","0","0","0","0","0","False"
"14_1782234116583.png","14","2026-06-23 13:01:56","2026-06-23 13:01:56","","","SUPERNOVA ABYSS","A PAST OUR PRIME","0","0","e¯IGV0] STARZYLRL","228","0","0","0","0","2","False"
"14_1782234116583.png","14","2026-06-23 13:01:56","2026-06-23 13:01:56","","","SUPERNOVA ABYSS","A PAST OUR PRIME","0","0","MRStratty","146","0","0","0","0","1","False"
"14_1782234117544.png","14","2026-06-23 13:01:57","2026-06-23 13:01:56","","","H SUPERNOVA ABYSS","PAST OUR PRIME","0","0","GVOI STARZY_RL","310","0","0","0","0","4","False"
"14_1782234117544.png","14","2026-06-23 13:01:57","2026-06-23 13:01:56","","","H SUPERNOVA ABYSS","PAST OUR PRIME","0","0","MrStratty","102","0","0","0","0","1","False"
"14_1782234117544.png","14","2026-06-23 13:01:57","2026-06-23 13:01:56","","","PAST OUR PRIME","H SUPERNOVA ABYSS","0","0","RoyalxRenegade","659","0","0","0","0","3","False"
"14_1782234117544.png","14","2026-06-23 13:01:57","2026-06-23 13:01:56","","","PAST OUR PRIME","H SUPERNOVA ABYSS","0","0","GTI AtownSteelers","168","0","0","0","0","1","False"
"14_1782234118681.png","14","2026-06-23 13:01:58","2026-06-23 13:01:58","","","H PAST OUR PRIME","SUPERNOVA ABYSS","0","0","RoyalxRenegade","613","0","0","0","0","3","False"
"14_1782234118681.png","14","2026-06-23 13:01:58","2026-06-23 13:01:58","","","H PAST OUR PRIME","SUPERNOVA ABYSS","0","0","AtownSteelers","588","0","0","0","0","2","False"
"14_1782234118681.png","14","2026-06-23 13:01:58","2026-06-23 13:01:58","","","H PAST OUR PRIME","SUPERNOVA ABYSS","0","0","MerkWTM","256","0","0","0","0","2","False"
"14_1782234118681.png","14","2026-06-23 13:01:58","2026-06-23 13:01:58","","","SUPERNOVA ABYSS","H PAST OUR PRIME","0","0","e—lGVO] STAR LRL","310","0","0","0","0","1","False"
"14_1782234118681.png","14","2026-06-23 13:01:58","2026-06-23 13:01:58","","","SUPERNOVA ABYSS","H PAST OUR PRIME","0","0","Q","188","0","0","0","0","5","False"
"14_1782234120277.png","14","2026-06-23 13:02:00","2026-06-23 13:02:00","","","PAST OUR PRIME","SUPERNOVA ABYSS","1","0","RoyalxRenegade","359","0","0","0","0","3","False"
"14_1782234120277.png","14","2026-06-23 13:02:00","2026-06-23 13:02:00","","","PAST OUR PRIME","SUPERNOVA ABYSS","1","0","MerkWTM","271","0","0","0","0","1","False"
"14_1782234120277.png","14","2026-06-23 13:02:00","2026-06-23 13:02:00","","","PAST OUR PRIME","SUPERNOVA ABYSS","1","0","GTI AtownSteelers","191","0","0","0","0","1","False"
"14_1782234120277.png","14","2026-06-23 13:02:00","2026-06-23 13:02:00","","","SUPERNOVA ABYSS","PAST OUR PRIME","0","1","qui-","276","0","0","0","0","1","False"
"14_1782234120277.png","14","2026-06-23 13:02:00","2026-06-23 13:02:00","","","SUPERNOVA ABYSS","PAST OUR PRIME","0","1","MrStratty","152","0","0","0","0","0","False"
"14_1782234120277.png","14","2026-06-23 13:02:00","2026-06-23 13:02:00","","","SUPERNOVA ABYSS","PAST OUR PRIME","0","1","IGVO] STARZYLR","140","0","0","0","0","3","False"
"15_1782234123034.png","15","2026-06-23 13:02:03","2026-06-23 13:02:02","","","BCST","PAST OUR PRIME","0","1","RA Pi 0t- GI","312","0","0","0","0","3","False"
"15_1782234123034.png","15","2026-06-23 13:02:03","2026-06-23 13:02:02","","","PAST OUR PRIME","BCST","1","0","GTI RoyalxRenegade","525","0","0","0","0","2","False"
"15_1782234123034.png","15","2026-06-23 13:02:03","2026-06-23 13:02:02","","","PAST OUR PRIME","BCST","1","0","MerkWTM","216","0","0","0","0","1","False"
"15_1782234123034.png","15","2026-06-23 13:02:03","2026-06-23 13:02:02","","","PAST OUR PRIME","BCST","1","0","GTI AtownSteelers","171","0","0","0","0","1","False"
"15_1782234124811.png","15","2026-06-23 13:02:04","2026-06-23 13:02:04","","","H PAST OUR PRIME","BEST","0","0","RoyalxRenegade","694","0","0","0","0","4","False"
"15_1782234124811.png","15","2026-06-23 13:02:04","2026-06-23 13:02:04","","","H PAST OUR PRIME","BEST","0","0","MerkWTM","587","0","0","0","0","1","False"
"15_1782234124811.png","15","2026-06-23 13:02:04","2026-06-23 13:02:04","","","H PAST OUR PRIME","BEST","0","0","GTI AtownSteelers","334","0","0","0","0","0","False"
"15_1782234124811.png","15","2026-06-23 13:02:04","2026-06-23 13:02:04","","","BEST","H PAST OUR PRIME","0","0","CROCOKYLE","346","0","0","0","0","3","False"
"15_1782234124811.png","15","2026-06-23 13:02:04","2026-06-23 13:02:04","","","BEST","H PAST OUR PRIME","0","0","ÜRANlPi10tLSG","224","0","0","0","0","1","False"
"15_1782234126234.png","15","2026-06-23 13:02:06","2026-06-23 13:02:06","","","A PAST OUR PRIME","BCST","0","0","GTI AtownSteelers","587","0","0","0","0","6","False"
"15_1782234126234.png","15","2026-06-23 13:02:06","2026-06-23 13:02:06","","","A PAST OUR PRIME","BCST","0","0","GTI RoyalxRenegade","475","0","0","0","0","3","False"
"15_1782234126234.png","15","2026-06-23 13:02:06","2026-06-23 13:02:06","","","A PAST OUR PRIME","BCST","0","0","MerkWTM","194","0","0","0","0","0","False"
"15_1782234126234.png","15","2026-06-23 13:02:06","2026-06-23 13:02:06","","","BCST","A PAST OUR PRIME","0","0","CROCOKYL","266","0","0","0","0","3","False"
"15_1782234126234.png","15","2026-06-23 13:02:06","2026-06-23 13:02:06","","","BCST","A PAST OUR PRIME","0","0","RANI PilotLSG","232","0","0","0","0","0","False"
"15_1782234127249.png","15","2026-06-23 13:02:07","2026-06-23 13:02:06","","","PAST","","0","0","GTI RoyalxRenegade","679","0","0","0","0","3","True"
"15_1782234127249.png","15","2026-06-23 13:02:07","2026-06-23 13:02:06","","","PAST","","0","0","AtownSteelers","379","0","0","0","0","0","True"
"15_1782234127249.png","15","2026-06-23 13:02:07","2026-06-23 13:02:06","","","PAST","","0","0","MerkWTM","348","0","0","0","0","1","True"
"15_1782234127249.png","15","2026-06-23 13:02:07","2026-06-23 13:02:06","","","","PAST","0","0","CROCOKYLE","396","0","0","0","0","5","True"
"15_1782234127249.png","15","2026-06-23 13:02:07","2026-06-23 13:02:06","","","","PAST","0","0","GSITGS Lost-Moss","284","0","0","0","0","2","True"
"15_1782234127249.png","15","2026-06-23 13:02:07","2026-06-23 13:02:06","","","","PAST","0","0","RANIPi10€SG","126","0","0","0","0","2","True"
"25_1782234147255.png","25","2026-06-23 13:02:27","2026-06-23 13:02:26","","","","","0","0","i_have_a_bag","639","0","0","0","0","0","True"
"25_1782234147255.png","25","2026-06-23 13:02:27","2026-06-23 13:02:26","","","","","0","0","greenarrowspark2","382","0","0","0","0","0","True"
"25_1782234147255.png","25","2026-06-23 13:02:27","2026-06-23 13:02:26","","","","","0","0","MegatronMD","484","0","0","0","0","0","True"
"25_1782234147255.png","25","2026-06-23 13:02:27","2026-06-23 13:02:26","","","","","0","0","GTI AtownSteeIers","264","0","0","0","0","0","True"
"25_1782234149604.png","25","2026-06-23 13:02:29","2026-06-23 13:02:28","","","","","0","0","greenarrowspark2","236","0","0","0","0","0","True"
"25_1782234149604.png","25","2026-06-23 13:02:29","2026-06-23 13:02:28","","","","","0","0","MegatronMD","256","0","0","0","0","0","True"
"44_1782234190218.jpg","44","2026-06-23 13:03:10","2026-06-23 13:03:10","","","","-1000 AURA","0","0","Ramen","498","0","0","0","0","0","True"
"44_1782234190218.jpg","44","2026-06-23 13:03:10","2026-06-23 13:03:10","","","-1000 AURA","","0","0","GTI Val-enor","502","0","0","0","0","0","True"
"44_1782234190218.jpg","44","2026-06-23 13:03:10","2026-06-23 13:03:10","","","-1000 AURA","","0","0","GTI","278","0","0","0","0","0","True"
"48_1782234196474.png","48","2026-06-23 13:03:16","2026-06-23 13:03:16","","","","","0","0","WAPI Ramen","456","0","0","0","0","0","True"
"48_1782234196474.png","48","2026-06-23 13:03:16","2026-06-23 13:03:16","","","","","0","0","i_have_a_bag","418","0","0","0","0","0","True"
"48_1782234196474.png","48","2026-06-23 13:03:16","2026-06-23 13:03:16","","","","","0","0","GTI JulietAlphaRomeo","349","0","0","0","0","0","True"
"48_1782234196474.png","48","2026-06-23 13:03:16","2026-06-23 13:03:16","","","","","0","0","GTI Dukeofdope7","198","0","0","0","0","0","True"
"48_1782234197341.png","48","2026-06-23 13:03:17","2026-06-23 13:03:16","","","","","0","0","i_have_a_bag","362","1","0","2","2","44","True"
"48_1782234197341.png","48","2026-06-23 13:03:17","2026-06-23 13:03:16","","","","","0","0","GTI CoalTrainLLC","362","1","0","0","5","0","True"
"48_1782234198292.png","48","2026-06-23 13:03:18","2026-06-23 13:03:18","","","","EST. 2015","0","0","WAPI Ramen","588","0","0","0","0","0","True"
"48_1782234198292.png","48","2026-06-23 13:03:18","2026-06-23 13:03:18","","","","EST. 2015","0","0","i_have_a_bag","432","0","0","0","0","0","True"
"48_1782234198292.png","48","2026-06-23 13:03:18","2026-06-23 13:03:18","","","EST. 2015","","0","0","GTI JulietAlphaRomeo","502","0","0","0","0","0","True"
"48_1782234198292.png","48","2026-06-23 13:03:18","2026-06-23 13:03:18","","","EST. 2015","","0","0","S (GTI CoalTrainLLC","300","0","0","0","0","0","True"
"51_1782234213192.png","51","2026-06-23 13:03:33","2026-06-23 13:03:32","","","[GVO] STARZY_RL","","0","0","EPO 372","1","0","2","2","0","0","True"
"51_1782234216166.png","51","2026-06-23 13:03:36","2026-06-23 13:03:36","","","","& [GVO] STARZY_RL","0","0","306","1","0","1","2","0","0","True"
"51_1782234216166.png","51","2026-06-23 13:03:36","2026-06-23 13:03:36","","","& [GVO] STARZY_RL","","0","0","EPO 516","2","0","1","4","0","0","True"
"61_1782234257277.png","61","2026-06-23 13:04:17","2026-06-23 13:04:16","","","BACKSEAT DRIVER","","0","0","GTI CoalTrainLLC","180","0","0","0","0","0","True"
"62_1782234259247.png","62","2026-06-23 13:04:19","2026-06-23 13:04:18","","","","FORCE SENSITIVE","0","0","lGTJTtetAlphaRomeo","220","0","0","0","0","0","True"
"62_1782234259247.png","62","2026-06-23 13:04:19","2026-06-23 13:04:18","","","FORCE SENSITIVE","","0","0","PITCH PIRATE","6","0","0","0","0","0","True"
"63_1782234262538.png","63","2026-06-23 13:04:22","2026-06-23 13:04:22","","","BACKSEAT DRIVER","","0","0","AGTJ&a1TrainLLC","264","0","0","0","0","0","True"
"64_1782234269071.png","64","2026-06-23 13:04:29","2026-06-23 13:04:28","","","335","299","335","299","1 1","2","0","0","0","0","0","False"
"64_1782234271042.png","64","2026-06-23 13:04:31","2026-06-23 13:04:30","","","1","1","247","0","1 1","2","0","0","0","0","0","False"
"64_1782234271042.png","64","2026-06-23 13:04:31","2026-06-23 13:04:30","","","1","1","247","0","1 4","2","0","0","0","0","0","False"
"64_1782234273074.png","64","2026-06-23 13:04:33","2026-06-23 13:04:32","","","1","152","310","0","1","2","0","0","0","0","0","False"
"64_1782234274431.png","64","2026-06-23 13:04:34","2026-06-23 13:04:34","","","291","256","291","256","1 1","1","0","0","0","0","0","False"
"67_1782234286554.png","67","2026-06-23 13:04:46","2026-06-23 13:04:46","","","LI","","0","0","GTI RoyalxRenegade","380","0","0","0","0","0","True"
"67_1782234286554.png","67","2026-06-23 13:04:46","2026-06-23 13:04:46","","","","LI","0","0","AximØv","432","0","0","0","0","0","True"
"67_1782234288594.png","67","2026-06-23 13:04:48","2026-06-23 13:04:48","","","LI","","0","0","AximØv","577","0","0","0","0","0","True"
"67_1782234288594.png","67","2026-06-23 13:04:48","2026-06-23 13:04:48","","","LI","","0","0","heLakeEffekt","388","0","0","0","0","0","True"
"67_1782234288594.png","67","2026-06-23 13:04:48","2026-06-23 13:04:48","","","","LI","0","0","RoyalxRenegade","426","0","0","0","0","0","True"
"67_1782234288594.png","67","2026-06-23 13:04:48","2026-06-23 13:04:48","","","","LI","0","0","GTI gadfatherjones","268","0","0","0","0","0","True"
"67_1782234290679.png","67","2026-06-23 13:04:50","2026-06-23 13:04:50","","","LI","","0","0","o,ximØv","753","0","0","0","0","0","True"
"67_1782234290679.png","67","2026-06-23 13:04:50","2026-06-23 13:04:50","","","","LI","0","0","GTI godfatherjones","504","0","0","0","0","0","True"
"67_1782234290679.png","67","2026-06-23 13:04:50","2026-06-23 13:04:50","","","","LI","0","0","RoyalxRenegade","387","0","0","0","0","0","True"
"67_1782234292682.png","67","2026-06-23 13:04:52","2026-06-23 13:04:52","","","LI","CHIP CHAMP","0","0","ximØv","653","0","0","0","0","0","False"
"67_1782234292682.png","67","2026-06-23 13:04:52","2026-06-23 13:04:52","","","LI","CHIP CHAMP","0","0","selena Q Gomez","354","0","0","0","0","0","False"
"67_1782234292682.png","67","2026-06-23 13:04:52","2026-06-23 13:04:52","","","CHIP CHAMP","LI","0","0","GTI godfatherjones","539","0","0","0","0","0","False"
"67_1782234292682.png","67","2026-06-23 13:04:52","2026-06-23 13:04:52","","","CHIP CHAMP","LI","0","0","GTI RoyalxRenegade","270","0","0","0","0","0","False"
"71_1782234294851.png","71","2026-06-23 13:04:54","2026-06-23 13:04:54","","","","FORCE SENSITIVE","0","0","Coa","360","0","0","0","0","0","True"
"71_1782234294851.png","71","2026-06-23 13:04:54","2026-06-23 13:04:54","","","","FORCE SENSITIVE","0","0","AGTJWtetAlphaRomeo","202","0","0","0","0","0","True"
"71_1782234296864.png","71","2026-06-23 13:04:56","2026-06-23 13:04:56","","","IS THE WAY","","0","0","AGTI JulietAlphaRomeo","286","0","0","0","0","0","True"
"71_1782234298208.png","71","2026-06-23 13:04:58","2026-06-23 13:04:58","","","—THISISTHE WAY","","0","0","IGTI JulietAlphaRomeo","298","0","0","0","0","0","True"
"77_1782234305532.png","77","2026-06-23 13:05:05","2026-06-23 13:05:04","","","SOLID SWIMMER","","0","0","Q","340","0","0","0","0","0","True"
"80_1782234314807.png","80","2026-06-23 13:05:14","2026-06-23 13:05:14","","","","EST. 2015","0","0","tDVÄIChåüéZå_bag","719","0","0","0","0","0","True"
"80_1782234315878.png","80","2026-06-23 13:05:15","2026-06-23 13:05:14","","","","","0","0","ag","340","0","0","0","0","0","True"
"80_1782234317406.png","80","2026-06-23 13:05:17","2026-06-23 13:05:16","","","","","0","0","WIDVAlLhåvéÄbag 010TH","340","0","0","0","0","0","True"
"80_1782234319146.png","80","2026-06-23 13:05:19","2026-06-23 13:05:18","","","","ARE GHALKED","0","0","Q","440","0","0","0","0","0","True"
"80_1782234320359.png","80","2026-06-23 13:05:20","2026-06-23 13:05:20","","","","","0","0","Q","283","0","0","0","0","0","True"
"110_1782234442309.png","110","2026-06-23 13:07:22","2026-06-23 13:07:22","","","D' N' THE V'S","DI THE VS","0","0","G591 KWNSquid","699","3","3","5","0","0","False"
"110_1782234443387.png","110","2026-06-23 13:07:23","2026-06-23 13:07:22","","","OWOULDABEENDOPE (O","'N' THE V'S","0","0","G591 KWNSquid","378","1","0","5","0","0","False"
"110_1782234444150.png","110","2026-06-23 13:07:24","2026-06-23 13:07:24","","","0 00","THE VS","0","0","GTI","393","0","3","276","0","0","False"
"110_1782234444150.png","110","2026-06-23 13:07:24","2026-06-23 13:07:24","","","0 00","THE VS","0","0","G591 KWNSquid","322","1","0","5","0","0","False"
"111_1782234450938.png","111","2026-06-23 13:07:30","2026-06-23 13:07:30","","","212","","0","0","352","1","1","1","3","0","0","True"
